"","kingdom","phylum","order","family","genus"
"ASV458","Bacteria","Firmicutes","Selenomonadales","Selenomonadaceae","Pectinatus"
"ASV45841","Bacteria","Proteobacteria","Enterobacterales","Erwiniaceae","Erwinia"
"ASV45928","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Saccharibacter"
"ASV45936","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV4594","Bacteria","Bacteroidetes","Bacteroidales","Prevotellaceae","Prevotella"
"ASV45948","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV45994","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV46","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Commensalibacter"
"ASV460","Bacteria","Proteobacteria","Oceanospirillales","Halomonadaceae","Carnimonas"
"ASV46004","Bacteria","Proteobacteria","Orbales","Orbaceae","Orbus"
"ASV4602","Bacteria","Proteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
"ASV4606","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV461","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter"
"ASV46124","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV4617","Bacteria","Firmicutes","Clostridiales","Clostridiaceae","Clostridium"
"ASV4621","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Acidomonas"
"ASV463","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Oecophyllibacter"
"ASV4634","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV46348","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Asaia"
"ASV46357","Bacteria","Firmicutes","Selenomonadales","Selenomonadaceae","Selenomonadaceae spc"
"ASV4637","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV4639","Bacteria","Proteobacteria","Orbales","Orbaceae","Gilliamella"
"ASV464","Bacteria","Proteobacteria","Orbales","Orbaceae","Gilliamella"
"ASV46495","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacteraceae spc"
"ASV465","Bacteria","Proteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"ASV46528","Bacteria","Proteobacteria","Neisseriales","Neisseriaceae","Snodgrassella"
"ASV4659","Bacteria","Proteobacteria","Enterobacterales","Pectobacteriaceae","Sodalis"
"ASV46672","Bacteria","Firmicutes","Lactobacillales","Lactobacillales spc","Lactobacillales spc"
"ASV46692","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV467","Bacteria","Proteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium"
"ASV46762","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacteraceae spc"
"ASV468","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Pediococcus"
"ASV4695","Bacteria","Bacteroidetes","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"ASV4696","Bacteria","Firmicutes","Bacillales","Paenibacillaceae","Paenibacillus"
"ASV46963","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV46986","Bacteria","Proteobacteria","Orbales","Orbaceae","Orbaceae spc"
"ASV46999","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV47","Bacteria","Proteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter"
"ASV470","Bacteria","Bacteroidetes","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"ASV47005","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV47006","Bacteria","Proteobacteria","Orbales","Orbaceae","Gilliamella"
"ASV4703","Bacteria","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Corynebacterium"
"ASV4706","Bacteria","Bacteroidetes","Bacteroidales","Dysgonomonadaceae","Dysgonomonas"
"ASV471","Bacteria","Proteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium"
"ASV47170","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Saccharibacter"
"ASV472","Bacteria","Bacteroidetes","Flavobacteriales","Weeksellaceae","Apibacter"
"ASV473","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Philodulcilactobacillus"
"ASV4731","Bacteria","Bacteroidetes","Bacteroidales","Prevotellaceae","Prevotella"
"ASV47444","Bacteria","Proteobacteria","Neisseriales","Neisseriaceae","Snodgrassella"
"ASV47446","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV4746","Bacteria","Firmicutes","Lactobacillales","Lactobacillales spc","Lactobacillales spc"
"ASV4748","Bacteria","Bacteroidetes","Flavobacteriales","Flavobacteriaceae","Myroides"
"ASV475","Bacteria","Proteobacteria","Pseudomonadales","Pseudomonadaceae","Entomomonas"
"ASV47529","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Commensalibacter"
"ASV4754","Bacteria","Proteobacteria","Oceanospirillales","Halomonadaceae","Halomonadaceae spc"
"ASV47560","Bacteria","Proteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV47565","Bacteria","Proteobacteria","Orbales","Orbaceae","Gilliamella"
"ASV4758","Bacteria","Proteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium"
"ASV476","Bacteria","Proteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia"
"ASV4764","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV47689","Bacteria","Firmicutes","Lactobacillales","Lactobacillales spc","Lactobacillales spc"
"ASV4769","Bacteria","Actinobacteria","Mycobacteriales","Gordoniaceae","Gordonia"
"ASV477","Bacteria","Firmicutes","Bacillales","Staphylococcaceae","Mammaliicoccus"
"ASV4771","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV47741","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Leuconostoc"
"ASV478","Bacteria","Firmicutes","Clostridiales","Lachnospiraceae","Blautia"
"ASV47839","Bacteria","Proteobacteria","Oceanospirillales","Halomonadaceae","Halomonadaceae spc"
"ASV47855","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV479","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Fructobacillus"
"ASV48","Bacteria","Firmicutes","Lactobacillales","Carnobacteriaceae","Carnobacterium"
"ASV480","Bacteria","Proteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"ASV48017","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacteriaceae spc"
"ASV4802","Bacteria","Bacteroidetes","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"ASV48020","Bacteria","Proteobacteria","Neisseriales","Neisseriaceae","Snodgrassella"
"ASV48030","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV48038","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV48069","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Secundilactobacillus"
"ASV481","Bacteria","Bacteroidetes","Bacteroidales","Dysgonomonadaceae","Dysgonomonas"
"ASV4810","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Weissella"
"ASV4811","Bacteria","Bacteroidetes","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"ASV4814","Bacteria","Bacteroidetes","Bacteroidales","Prevotellaceae","Prevotella"
"ASV4815","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV482","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV48200","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV48233","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV4825","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV48254","Bacteria","Proteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia"
"ASV4827","Bacteria","Bacteroidetes","Bacteroidales","Prevotellaceae","Prevotella"
"ASV4829","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV483","Bacteria","Proteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV48319","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV4837","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV484","Bacteria","Bacteroidetes","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"ASV4849","Bacteria","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Mycobacterium"
"ASV485","Bacteria","Proteobacteria","Hyphomicrobiales","Lichenibacteriaceae","Lichenibacterium"
"ASV4858","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Limosilactobacillus"
"ASV4862","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV48680","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Commensalibacter"
"ASV487","Bacteria","Proteobacteria","Orbales","Orbaceae","Frischella"
"ASV48718","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV48732","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV489","Bacteria","Bacteroidetes","Flavobacteriales","Weeksellaceae","Wautersiella"
"ASV4892","Bacteria","Firmicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium"
"ASV4898","Bacteria","Proteobacteria","Rhizobiales","Bradyrhizobiaceae","Rhodoplanes"
"ASV48980","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Commensalibacter"
"ASV48995","Bacteria","Proteobacteria","Neisseriales","Neisseriaceae","Snodgrassella"
"ASV48998","Bacteria","Proteobacteria","Orbales","Orbaceae","Orbaceae spc"
"ASV49","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Commensalibacter"
"ASV490","Bacteria","Proteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"ASV49000","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV49002","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV49013","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV491","Bacteria","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Corynebacterium"
"ASV49212","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV49213","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV4923","Bacteria","Bacteroidetes","Chitinophagales","Chitinophagaceae","Chitinophagaceae spc"
"ASV493","Bacteria","Proteobacteria","Oceanospirillales","Halomonadaceae","Carnimonas"
"ASV4930","Bacteria","Proteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV4933","Bacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae","Candidatus-Koribacter"
"ASV4936","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Pediococcus"
"ASV494","Bacteria","Proteobacteria","Oceanospirillales","Halomonadaceae","Carnimonas"
"ASV49428","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Leuconostoc"
"ASV49452","Bacteria","Proteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV495","Bacteria","Bacteroidetes","Bacteroidales","Dysgonomonadaceae","Dysgonomonas"
"ASV4952","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Ligilactobacillus"
"ASV49532","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV49545","Bacteria","Proteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV49561","Bacteria","Proteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV49571","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV49634","Bacteria","Proteobacteria","Orbales","Orbaceae","Gilliamella"
"ASV49637","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV49695","Bacteria","Proteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV497","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Asaia"
"ASV49797","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV498","Bacteria","Firmicutes","Lactobacillales","Carnobacteriaceae","Carnobacteriaceae spc"
"ASV499","Bacteria","Proteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia"
"ASV5","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Bombella"
"ASV50","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Bombella"
"ASV500","Bacteria","Firmicutes","Selenomonadales","Selenomonadaceae","Pectinatus"
"ASV50067","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV50072","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV50079","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV5014","Bacteria","Proteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia"
"ASV5015","Bacteria","Firmicutes","Lactobacillales","Enterococcaceae","Enterococcus"
"ASV502","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Gluconobacter"
"ASV503","Bacteria","Proteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"ASV5032","Bacteria","Bacteroidetes","Flavobacteriales","Flavobacteriaceae","Myroides"
"ASV5033","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Leuconostoc"
"ASV50346","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV50393","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Fructobacillus"
"ASV50395","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactiplantibacillus"
"ASV504","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV5041","Bacteria","Firmicutes","Clostridiales","Clostridiales spc","Clostridiales spc"
"ASV5042","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacteriaceae spc"
"ASV5047","Bacteria","Proteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV5049","Bacteria","Bacteroidetes","Bacteroidales","Prevotellaceae","Prevotella"
"ASV505","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Bombella"
"ASV5050","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Liquorilactobacillus"
"ASV50508","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacteraceae spc"
"ASV50512","Bacteria","Firmicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium"
"ASV50514","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Commensalibacter"
"ASV50527","Bacteria","Proteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV50531","Bacteria","Proteobacteria","Oceanospirillales","Halomonadaceae","Halomonadaceae spc"
"ASV50544","Bacteria","Firmicutes","Lactobacillales","Lactobacillales spc","Lactobacillales spc"
"ASV50565","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV506","Bacteria","Proteobacteria","Rhizobiales","Bradyrhizobiaceae","Rhodoplanes"
"ASV50600","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV5064","Bacteria","Proteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus"
"ASV507","Bacteria","Proteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV5073","Bacteria","Firmicutes","Bacillales","Bacillaceae","Bacillus"
"ASV50733","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacteraceae spc"
"ASV50760","Bacteria","Firmicutes","Lactobacillales","Enterococcaceae","Enterococcus"
"ASV5077","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV50771","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacteraceae spc"
"ASV508","Bacteria","Firmicutes","Selenomonadales","Selenomonadaceae","Pectinatus"
"ASV50857","Bacteria","Proteobacteria","Orbales","Orbaceae","Orbaceae spc"
"ASV50858","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacteraceae spc"
"ASV50859","Bacteria","Proteobacteria","Burkholderiales","Comamonadaceae","Comamonas"
"ASV50863","Bacteria","Tenericutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma"
"ASV5087","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV50913","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV50920","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV510","Bacteria","Firmicutes","Lactobacillales","Carnobacteriaceae","Carnobacteriaceae spc"
"ASV5104","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV511","Bacteria","Firmicutes","Selenomonadales","Selenomonadaceae","Pectinatus"
"ASV512","Bacteria","Proteobacteria","Neisseriales","Chromobacteriaceae","Aquitalea"
"ASV51213","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV51214","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV513","Bacteria","Proteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonadaceae spc"
"ASV51405","Bacteria","Proteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV51431","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV51439","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV515","Bacteria","Bacteroidetes","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV516","Bacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"ASV5167","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV517","Bacteria","Firmicutes","Selenomonadales","Selenomonadaceae","Pectinatus"
"ASV51709","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV51710","Bacteria","Proteobacteria","Orbales","Orbaceae","Orbaceae spc"
"ASV5177","Bacteria","Bacteroidetes","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV518","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lacticaseibacillus"
"ASV51832","Bacteria","Proteobacteria","Orbales","Orbaceae","Orbaceae spc"
"ASV51834","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV51843","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacteraceae spc"
"ASV5186","Bacteria","Proteobacteria","Sphingomonadales","Erythrobacteraceae","Novosphingobium"
"ASV51930","Bacteria","Proteobacteria","Enterobacterales","Pectobacteriaceae","Sodalis"
